per_minute_pay
1.0707501476475307
0.994466314900303
0.9895689616835823
0.961083718646318
0.9180194279874242
0.9735042813911775
0.9401076462018593
1.01268436109715
0.9247362812664265
0.9551248171499013
0.991691635362935
0.979927178819162
0.9072752310306067
0.8524710032022328
0.9331284198384903
0.9054842239930738
0.8866008204999267
0.9885117460959962
0.8993882308340754
0.8779151627438436
0.9239992021802029
0.910867434584729
0.9192140142719105
0.9199411716985332
0.9633939918673309
0.8665057100826503
0.846781485696555
0.8734957559166242
0.8360777500909436
0.8427980322990203
0.7991276980710433
0.8444314944927693
0.852950419698812
0.8587213413895781
0.840081421297786
0.8627938411560081
0.8664483947078252
0.851828892826001
0.8413449068949824
0.8900804821482551
0.831852068871544
0.8301187855129158
0.8233640052447059
0.8295660044971129
0.8410428610686539
0.8189862840764661
0.8179960257802026
0.8915196130426305
0.8610860305639714
0.9290998834578391
0.8098029290900732
0.8899929718926914
0.8312415672722399
0.8187491141918648
0.8593663110045279
0.8642634162676578
0.8591591896527028
0.8459529033368993
0.8767848483257671
0.8773174557153715
0.9187890981932997
0.8816570737728459
0.862983693894384
0.8323411705832867
0.8661476904111989
0.8629272470173881
0.7821187616006768
0.8136954146577813
0.8839693753472868
0.8821065138190919
0.8302255214140932
0.8228708449130174
0.9254710266183608
0.834367892174343
0.8641219048966019
0.8476082448671906
0.865685391944211
0.8266361977333548
0.8398327680863855
0.8840266878793429
0.866880549404245
0.8527020888295908
0.8632145045279077
0.8840398751489095
0.8908657828960437
0.8044550154291997
0.8703704555650991
0.8490364812793246
0.8385654590515262
0.8882530520086632
0.8477261854953103
0.8325734358755924
0.847975318699
0.8564954474234423
0.8235975461994846
0.860652113794
0.8389864234649246
0.8447986498249418
0.801504813746489
0.8436447830364874
0.8428457418963712
0.8464417308121093
0.7897917959467031
0.8664667388772688
0.8315274732665665
0.7658945875311035
0.7990871593915333
0.7781095143921125
0.8486675836365689
0.8088184577196811
0.7695397701217909
0.8100248233048124
0.8322661464735295
0.7774589231072996
0.8219755656894542
0.8129096833523267
0.7876779847245269
0.785746027146823
0.7934532867718752
0.8225620712696702
0.7766721593628677
0.8126642563602977
0.835552891570369
0.7928731042603909
0.808003233777238
0.7908977037232485
0.7744635997158136
0.7896510298471906
0.7537799347392217
0.790711608435458
0.7585905915440236
0.8058831747669151
0.768464753423594
0.7332835290097602
0.7622595884573434
0.7762925614190622
0.7789763057540335
0.7433306272621929
0.7786953724090238
0.7758461195003977
0.8125507340959123
0.8434754860203778
0.7816678717102075
0.7750597715719733
0.765786027616626
0.824763478216863
0.7954625440654132
0.8180748304663664
0.7982399737839562
0.8496187798097902
0.8230221898130703
0.8021200608772391
0.7718312900795511
0.816913126205651
0.8526587052103326
0.7897045014039333
0.8136216089176067
0.8345866196599769
0.8056313764150477
0.7974483256030254
0.8061239544653251
0.8644647194882374
0.8693608338006814
0.8444113727907221
0.8713717371419663
0.8829354316652845
0.8419208574496009
0.8846252375139386
0.8549817546498308
0.9083376202616182
0.868869937942008
0.8355268982126985
0.8900453639732199
0.8635185331196041
0.8876659791953633
0.8639077262755566
0.945506682646613
0.8588472507268866
0.8343653272695342
0.9063490256859139
1.000962287292386
0.9572196633788812
0.954423261854597
0.8995820271753607
0.8853190539030086
0.8827283540661955
0.9518563811643125
0.9165642122729061
0.9649095228467648
0.916320180437466
0.9347007086349174
0.9202377958291789
0.919955431190412
0.9612580947539733
0.9330177683641562
0.9564601777264986
0.9472289100840665
0.962162504873737
0.9419029632484037
0.927677301331742
0.932775325471157
0.8922494542086272
0.9679059045337844
0.9366672487573269
0.9331234162524116
0.9423997298173376
0.9721901266937532
0.896342813465309
0.9750065054174338
0.943393354786455
0.987746435558189
1.0032083926610686
0.9609956303724646
0.929903239006833
0.9061750819746922
0.8869034748185836
